t\x,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
0.208,1.22998,1.35936,1.50234,1.66036,1.83498,2.02797,2.24124,2.47694,2.73743,3.0253,3.34344
0.209,1.23121,1.36072,1.50385,1.66202,1.83682,2.03,2.24349,2.47942,2.74017,3.02833,3.34678
0.21,1.23244,1.36208,1.50535,1.66368,1.83866,2.03203,2.24573,2.4819,2.74291,3.03136,3.35013
0.211,1.23368,1.36345,1.50686,1.66535,1.8405,2.03406,2.24798,2.48439,2.74565,3.03439,3.35348
0.212,1.23491,1.36481,1.50837,1.66701,1.84234,2.0361,2.25023,2.48687,2.7484,3.03742,3.35684
0.213,1.23615,1.36618,1.50988,1.66868,1.84418,2.03813,2.25248,2.48936,2.75115,3.04046,3.3602
0.214,1.23738,1.36754,1.51139,1.67035,1.84603,2.04017,2.25473,2.49185,2.7539,3.04351,3.36356
0.215,1.23862,1.36891,1.5129,1.67202,1.84787,2.04221,2.25699,2.49434,2.75666,3.04655,3.36693
0.216,1.23986,1.37028,1.51441,1.67369,1.84972,2.04426,2.25925,2.49684,2.75942,3.0496,3.37029
0.217,1.2411,1.37165,1.51593,1.67537,1.85157,2.0463,2.26151,2.49934,2.76218,3.05265,3.37367
0.218,1.24234,1.37303,1.51744,1.67704,1.85343,2.04835,2.26377,2.50184,2.76494,3.0557,3.37704
0.219,1.24359,1.3744,1.51896,1.67872,1.85528,2.0504,2.26603,2.50434,2.76771,3.05876,3.38042
0.22,1.24483,1.37577,1.52048,1.6804,1.85714,2.05245,2.2683,2.50685,2.77048,3.06182,3.3838
0.221,1.24608,1.37715,1.522,1.68208,1.85899,2.0545,2.27057,2.50936,2.77325,3.06489,3.38719
0.222,1.24732,1.37853,1.52353,1.68377,1.86085,2.05656,2.27284,2.51187,2.77602,3.06795,3.39058
0.223,1.24857,1.37991,1.52505,1.68545,1.86272,2.05862,2.27512,2.51438,2.7788,3.07102,3.39397
0.224,1.24982,1.38129,1.52658,1.68714,1.86458,2.06068,2.27739,2.5169,2.78158,3.07409,3.39736
0.225,1.25107,1.38267,1.5281,1.68883,1.86645,2.06274,2.27967,2.51941,2.78436,3.07717,3.40076
0.226,1.25232,1.38405,1.52963,1.69052,1.86831,2.0648,2.28195,2.52193,2.78715,3.08025,3.40417
0.227,1.25358,1.38544,1.53116,1.69221,1.87018,2.06687,2.28424,2.52446,2.78994,3.08333,3.40757
0.228,1.25483,1.38682,1.53269,1.6939,1.87205,2.06894,2.28652,2.52698,2.79273,3.08641,3.41098
0.229,1.25609,1.38821,1.53423,1.69559,1.87393,2.07101,2.28881,2.52951,2.79552,3.0895,3.41439
0.23,1.25734,1.3896,1.53576,1.69729,1.8758,2.07308,2.2911,2.53204,2.79832,3.09259,3.41781
0.231,1.2586,1.39099,1.5373,1.69899,1.87768,2.07515,2.29339,2.53458,2.80112,3.09569,3.42123
0.232,1.25986,1.39238,1.53884,1.70069,1.87956,2.07723,2.29569,2.53711,2.80392,3.09879,3.42465
